nome,posicao_jogador,idade,altura_jogador,peso_jogador,nacionalidade,time,ano,classificacao_time
James Chester5,D,33.0,1.8,73.0,País de Gales,hull city,2013,16
Curtis Davies6,D,36.0,1.88,76.0,Inglaterra,hull city,2013,16
Paul McShane15,D,36.0,1.83,72.0,Irlanda,hull city,2013,16
Joe Dudgeon19,D,31.0,1.78,71.0,Inglaterra,hull city,2013,16
Abdoulaye Faye23,D,43.0,1.88,87.0,Senegal,hull city,2013,16
Ahmed Elmohamady27,D,34.0,1.83,73.0,Egito,hull city,2013,16
Conor Townsend28,D,28.0,1.68,62.0,Inglaterra,hull city,2013,16
Liam Rosenior2,M,37.0,1.78,76.0,Inglaterra,hull city,2013,16
David Meyler7,M,32.0,1.88,81.0,Irlanda,hull city,2013,16
Tom Huddlestone8,M,35.0,1.88,78.0,Inglaterra,hull city,2013,16
Robert Koren10,M,41.0,1.75,71.0,Eslovênia,hull city,2013,16
Robbie Brady11,M,30.0,1.75,71.0,Irlanda,hull city,2013,16
Nikica Jelavic18,M,36.0,1.88,83.0,Croácia,hull city,2013,16
Stephen Quinn29,M,35.0,1.68,58.0,Irlanda,hull city,2013,16
Conor Henderson30,M,30.0,1.85,73.0,Inglaterra,hull city,2013,16
Matty Fryatt12,A,35.0,1.78,69.0,Inglaterra,hull city,2013,16
George Boyd17,A,36.0,1.85,78.0,Escócia,hull city,2013,16
Yannick Sagbo20,A,33.0,1.83,78.0,França,hull city,2013,16
Shane Long21,A,35.0,1.78,81.0,Irlanda,hull city,2013,16
Sone Aluko24,A,33.0,1.73,72.0,Nigéria,hull city,2013,16
Cameron Stewart25,A,24.0,1.73,66.0,Irlanda do Norte,hull city,2013,16
Matthew Fletcher31,A,29.0,1.8,76.0,Austrália,hull city,2013,16
Calaum Jahraldo-Martin32,A,28.0,1.75,68.0,Antigua and Barbuda,hull city,2013,16
Nick Proschwitz33,A,35.0,1.93,86.0,Alemanha,hull city,2013,16
Ben Foster1,G,38.0,1.93,78.0,Inglaterra,west bromwich albion,2013,17
Boaz Myhill13,G,39.0,1.91,91.0,Estados Unidos,west bromwich albion,2013,17
Luke Daniels19,G,34.0,1.85,81.0,Inglaterra,west bromwich albion,2013,17
Jonas Olsson3,D,38.0,1.93,83.0,Suécia,west bromwich albion,2013,17
Goran Popov4,D,37.0,1.88,88.0,Macedônia,west bromwich albion,2013,17
Liam Ridgewell6,D,37.0,1.88,77.0,Inglaterra,west bromwich albion,2013,17
Diego Lugano14,D,41.0,1.88,87.0,Uruguai,west bromwich albion,2013,17
Gareth McAuley23,D,42.0,1.91,88.0,Irlanda do Norte,west bromwich albion,2013,17
Craig Dawson25,D,31.0,1.88,82.0,Inglaterra,west bromwich albion,2013,17
Billy Jones28,D,34.0,1.8,77.0,Inglaterra,west bromwich albion,2013,17
Cameron Gayle41,D,29.0,1.85,90.0,Inglaterra,west bromwich albion,2013,17
Donervon Daniels42,D,28.0,1.85,91.0,Montserrat,west bromwich albion,2013,17
Steven Reid2,M,40.0,1.85,87.0,Irlanda,west bromwich albion,2013,17
Claudio Yacob5,M,34.0,1.8,77.0,Argentina,west bromwich albion,2013,17
James Morrison7,M,35.0,1.8,75.0,Inglaterra,west bromwich albion,2013,17
Chris Brunt11,M,37.0,1.88,87.0,Irlanda do Norte,west bromwich albion,2013,17
George Thorne15,M,29.0,1.88,83.0,Inglaterra,west bromwich albion,2013,17
Graham Dorrans17,M,34.0,1.75,63.0,Escócia,west bromwich albion,2013,17
Morgan Amalfitano18,M,36.0,1.75,68.0,França,west bromwich albion,2013,17
Youssouf Mulumbu21,M,35.0,1.78,63.0,Congo DR,west bromwich albion,2013,17
Zoltan Gera22,M,42.0,1.83,75.0,Hungria,west bromwich albion,2013,17
Stéphane Sessegnon29,M,37.0,1.73,72.0,Benin,west bromwich albion,2013,17
Adil Nabi36,M,27.0,1.75,68.0,Inglaterra,west bromwich albion,2013,17
Liam O'Neil40,M,28.0,1.8,78.0,Inglaterra,west bromwich albion,2013,17
Victor Anichebe16,A,33.0,1.85,79.0,Nigéria,west bromwich albion,2013,17
Matej Vydra20,A,29.0,1.8,71.0,República Tcheca,west bromwich albion,2013,17
Kemar Roofe34,A,29.0,1.78,63.0,Jamaica,west bromwich albion,2013,17
Saido Berahino38,A,28.0,1.8,82.0,Burundi,west bromwich albion,2013,17
Thievy Bifouma50,A,29.0,1.8,73.0,Congo,west bromwich albion,2013,17
John Ruddy1,G,35.0,1.93,97.0,Inglaterra,norwich city,2013,18
Mark Bunn13,G,37.0,1.83,77.0,Inglaterra,norwich city,2013,18
Declan Rudd13,G,31.0,1.91,81.0,Inglaterra,norwich city,2013,18
Carlo Nash20,G,48.0,1.96,88.0,Inglaterra,norwich city,2013,18
Steven Whittaker3,D,37.0,1.85,87.0,Escócia,norwich city,2013,18
Sebastien Bassong5,D,35.0,1.88,73.0,França,norwich city,2013,18
Michael Turner6,D,38.0,1.93,90.0,Inglaterra,norwich city,2013,18
Javier Garrido18,D,36.0,1.78,76.0,Espanha,norwich city,2013,18
Martin Olsson23,D,33.0,1.78,81.0,Suécia,norwich city,2013,18
Ryan Bennett24,D,31.0,1.88,68.0,Inglaterra,norwich city,2013,18
Joseph Yobo26,D,41.0,1.85,76.0,Nigéria,norwich city,2013,18
Reece Hall-Johnson33,D,26.0,1.73,67.0,Inglaterra,norwich city,2013,18
Adel Gafaiti34,D,27.0,1.85,76.0,França,norwich city,2013,18
Russell Martin2,M,36.0,1.83,73.0,Escócia,norwich city,2013,18
Bradley Johnson4,M,34.0,1.78,68.0,Inglaterra,norwich city,2013,18
Robert Snodgrass7,M,34.0,1.83,82.0,Escócia,norwich city,2013,18
Jonathan Howson8,M,33.0,1.8,77.0,Inglaterra,norwich city,2013,18
Leroy Fer10,M,32.0,1.88,78.0,Holanda,norwich city,2013,18
Anthony Pilkington12,M,33.0,1.8,76.0,Irlanda,norwich city,2013,18
Wes Hoolahan14,M,39.0,1.68,71.0,Irlanda,norwich city,2013,18
Jonás Gutiérrez15,M,38.0,1.83,73.0,Argentina,norwich city,2013,18
Elliott Bennett17,M,33.0,1.75,68.0,Inglaterra,norwich city,2013,18
Nathan Redmond22,M,27.0,1.73,68.0,Inglaterra,norwich city,2013,18
David Fox25,M,38.0,1.75,76.0,Inglaterra,norwich city,2013,18
Alexander Tettey27,M,35.0,1.8,76.0,Noruega,norwich city,2013,18
Josh Murphy31,M,26.0,1.73,67.0,Inglaterra,norwich city,2013,18
Jacob Murphy32,M,26.0,1.78,73.0,Inglaterra,norwich city,2013,18
Ricky van Wolfswinkel9,A,33.0,1.85,68.0,Holanda,norwich city,2013,18
Gary Hooper11,A,34.0,1.75,71.0,Inglaterra,norwich city,2013,18
Johan Elmander16,A,40.0,1.88,83.0,Suécia,norwich city,2013,18
Luciano Becchio19,A,38.0,1.88,84.0,Argentina,norwich city,2013,18
Jamar Loza30,A,27.0,1.78,71.0,Jamaica,norwich city,2013,18
Maarten Stekelenburg1,G,39.0,1.98,92.0,Holanda,fulham,2013,19
David Stockdale13,G,36.0,1.91,83.0,Inglaterra,fulham,2013,19
Neil Etheridge38,G,32.0,1.88,88.0,Filipinas,fulham,2013,19
Marcus Bettinelli40,G,29.0,1.93,82.0,Inglaterra,fulham,2013,19
Jesse Joronen41,G,28.0,1.98,87.0,Finlândia,fulham,2013,19
John Arne Riise3,D,41.0,1.85,77.0,Noruega,fulham,2013,19
Johnny Heitinga4,D,38.0,1.8,72.0,Holanda,fulham,2013,19
Philippe Senderos4,D,37.0,1.91,83.0,Suíça,fulham,2013,19
Brede Hangeland5,D,40.0,1.93,81.0,Noruega,fulham,2013,19
William Kvist6,D,27.0,1.83,79.0,Dinamarca,fulham,2013,19
Matthew Briggs17,D,30.0,1.83,76.0,Guyana,fulham,2013,19
Elsad Zverotic22,D,35.0,1.78,76.0,--,fulham,2013,19
Dan Burn33,D,29.0,1.98,87.0,Inglaterra,fulham,2013,19
Fernando Amorebieta35,D,36.0,1.93,83.0,Venezuela,fulham,2013,19
Jack Grimmer44,D,28.0,1.83,78.0,Escócia,fulham,2013,19
Joshua Passley46,D,27.0,1.83,78.0,Inglaterra,fulham,2013,19
George C. Williams,M,26.0,1.73,73.0,País de Gales,fulham,2013,19
Steve Sidwell7,M,39.0,1.78,69.0,Inglaterra,fulham,2013,19
Pajtim Kasami8,M,29.0,1.88,87.0,Suíça,fulham,2013,19
Mahamadou Diarra9,M,40.0,1.83,79.0,Mali,fulham,2013,19
Bryan Ruiz10,M,36.0,1.88,78.0,Costa Rica,fulham,2013,19
Alex Kacaniklic11,M,30.0,1.8,72.0,Suécia,fulham,2013,19
Georgios Karagounis14,M,44.0,1.75,73.0,Grécia,fulham,2013,19
Kieran Richardson15,M,21.0,1.75,68.0,Inglaterra,fulham,2013,19
Damien Duff16,M,42.0,1.78,58.0,Irlanda,fulham,2013,19
Ryan Tunnicliffe19,M,29.0,1.83,78.0,Inglaterra,fulham,2013,19
Larnell Cole21,M,28.0,1.63,78.0,Inglaterra,fulham,2013,19
Derek Boateng23,M,38.0,1.85,78.0,Gana,fulham,2013,19
Ashkan Dejagah24,M,35.0,1.8,77.0,Irã,fulham,2013,19
Patrick Roberts26,M,25.0,1.68,58.0,Inglaterra,fulham,2013,19
Sascha Riether27,M,38.0,1.75,69.0,Alemanha,fulham,2013,19
Scott Parker28,M,41.0,1.75,69.0,Inglaterra,fulham,2013,19
Chris David30,M,28.0,1.7,71.0,Holanda,fulham,2013,19
Mesca36,M,28.0,1.75,64.0,Portugal,fulham,2013,19
Lasse Vigen Christensen37,M,27.0,1.78,78.0,Dinamarca,fulham,2013,19
Dimitar Berbatov9,A,41.0,1.88,78.0,Bulgária,fulham,2013,19
Kostas Mitroglou18,A,33.0,1.88,86.0,Grécia,fulham,2013,19
Hugo Rodallega20,A,36.0,1.8,72.0,Colômbia,fulham,2013,19
Cauley Woodrow25,A,27.0,1.83,73.0,Inglaterra,fulham,2013,19
Marcello Trotta29,A,29.0,1.88,83.0,Itália,fulham,2013,19
Ange Freddy Plumain34,A,26.0,1.83,82.0,França,fulham,2013,19
Muamer Tankovic43,A,26.0,1.78,73.0,Suécia,fulham,2013,19
David Marshall1,G,36.0,1.91,83.0,Escócia,cardiff city,2013,20
Joe Lewis32,G,34.0,1.98,83.0,Inglaterra,cardiff city,2013,20
Simon Moore33,G,31.0,1.91,83.0,Inglaterra,cardiff city,2013,20
Matthew Connolly2,D,34.0,1.88,83.0,Inglaterra,cardiff city,2013,20
Andrew Taylor3,D,35.0,1.78,68.0,Inglaterra,cardiff city,2013,20
Steven Caulker4,D,30.0,1.91,76.0,Sierra Leone,cardiff city,2013,20
Mark Hudson5,D,39.0,1.85,76.0,Inglaterra,cardiff city,2013,20
Ben Turner6,D,33.0,1.93,91.0,Inglaterra,cardiff city,2013,20
Gary Medel8,D,34.0,1.7,63.0,Chile,cardiff city,2013,20
John Brayford12,D,34.0,1.73,71.0,Inglaterra,cardiff city,2013,20
Kevin McNaughton25,D,39.0,1.78,66.0,Escócia,cardiff city,2013,20
Cala27,D,32.0,1.85,78.0,Espanha,cardiff city,2013,20
Kévin Théophile-Catherine28,D,32.0,1.83,86.0,França,cardiff city,2013,20
Ben Nugent31,D,29.0,1.85,83.0,Inglaterra,cardiff city,2013,20
Fabio35,D,31.0,1.73,73.0,Brasil,cardiff city,2013,20
Tom James37,D,25.0,1.8,63.0,País de Gales,cardiff city,2013,20
Deji Oshilaja41,D,28.0,1.8,73.0,Inglaterra,cardiff city,2013,20
Declan John42,D,26.0,1.78,63.0,País de Gales,cardiff city,2013,20
Peter Whittingham7,M,37.0,1.78,63.0,Inglaterra,cardiff city,2013,20
Kim Bo-Kyung13,M,32.0,1.78,68.0,Coreia do Sul,cardiff city,2013,20
Magnus Wolff Eikrem15,M,31.0,1.73,68.0,Noruega,cardiff city,2013,20
Aron Gunnarsson17,M,32.0,1.78,68.0,Islândia,cardiff city,2013,20
Jordon Mutch18,M,30.0,1.88,82.0,Inglaterra,cardiff city,2013,20
Don Cowie19,M,39.0,1.8,73.0,Escócia,cardiff city,2013,20
Joe Ralls21,M,28.0,1.83,68.0,Inglaterra,cardiff city,2013,20
Simon Lappin24,M,39.0,1.8,59.0,Escócia,cardiff city,2013,20
Filip Kiss26,M,31.0,1.85,74.0,--,cardiff city,2013,20
Mats Daehli29,M,26.0,1.75,68.0,Noruega,cardiff city,2013,20
Jo Inge Berget34,M,31.0,1.83,78.0,Noruega,cardiff city,2013,20
Kadeem Harris40,M,28.0,1.75,67.0,Inglaterra,cardiff city,2013,20
Kenwyne Jones9,A,37.0,1.88,83.0,Trinidad and Tobago,cardiff city,2013,20
Fraizer Campbell10,A,34.0,1.73,82.0,Inglaterra,cardiff city,2013,20
Tommy Smith14,A,41.0,1.78,79.0,Inglaterra,cardiff city,2013,20
Craig Noone16,A,34.0,1.78,68.0,Inglaterra,cardiff city,2013,20
Joe Mason20,A,30.0,1.78,73.0,Irlanda,cardiff city,2013,20
Nicky Maynard23,A,35.0,1.8,68.0,Inglaterra,cardiff city,2013,20
Etien Velikonja27,A,33.0,1.78,72.0,Eslovênia,cardiff city,2013,20
Craig Bellamy39,A,42.0,1.75,68.0,País de Gales,cardiff city,2013,20
Rhys Healey46,A,27.0,1.8,72.0,Inglaterra,cardiff city,2013,20
Petr Cech1,G,39.0,1.96,89.0,República Tcheca,chelsea,2014,1
Thibaut Courtois13,G,29.0,1.98,91.0,Bélgica,chelsea,2014,1
Mitchell Beeney33,G,26.0,1.83,78.0,Inglaterra,chelsea,2014,1
Branislav Ivanovic2,D,37.0,1.85,78.0,Sérvia,chelsea,2014,1
Filipe Luís3,D,36.0,1.83,73.0,Brasil,chelsea,2014,1
Kurt Zouma5,D,27.0,1.91,96.0,França,chelsea,2014,1
Juan Cuadrado23,D,33.0,1.78,72.0,Colômbia,chelsea,2014,1
Gary Cahill24,D,35.0,1.93,86.0,Inglaterra,chelsea,2014,1
John Terry26,D,40.0,1.88,90.0,Inglaterra,chelsea,2014,1
César Azpilicueta28,D,32.0,1.78,76.0,Espanha,chelsea,2014,1
Andreas Christensen31,D,25.0,1.88,82.0,Dinamarca,chelsea,2014,1
Cesc Fàbregas4,M,34.0,1.8,77.0,Espanha,chelsea,2014,1
Ramires7,M,34.0,1.8,73.0,Brasil,chelsea,2014,1
Oscar8,M,30.0,1.78,66.0,Brasil,chelsea,2014,1
John Obi Mikel12,M,34.0,1.88,83.0,Nigéria,chelsea,2014,1
Nemanja Matic21,M,33.0,1.93,83.0,Sérvia,chelsea,2014,1
Willian22,M,33.0,1.75,77.0,Brasil,chelsea,2014,1
Ruben Loftus-Cheek36,M,25.0,1.91,87.0,Inglaterra,chelsea,2014,1
Isaiah Brown37,M,24.0,1.83,68.0,Inglaterra,chelsea,2014,1
Eden Hazard10,A,30.0,1.75,73.0,Bélgica,chelsea,2014,1
Didier Drogba11,A,43.0,1.88,79.0,Costa do Marfim,chelsea,2014,1
Loïc Rémy18,A,34.0,1.85,78.0,França,chelsea,2014,1
Diego Costa19,A,33.0,1.88,83.0,Espanha,chelsea,2014,1
Jeremie Boga32,A,24.0,1.73,68.0,França,chelsea,2014,1
Dominic Solanke35,A,24.0,1.88,78.0,Inglaterra,chelsea,2014,1
Joe Hart1,G,34.0,1.96,91.0,Inglaterra,manchester city,2014,2
Wilfredo Caballero13,G,40.0,1.85,81.0,Argentina,manchester city,2014,2
Richard Wright29,G,44.0,1.88,88.0,Inglaterra,manchester city,2014,2
Bacary Sagna3,D,38.0,1.75,72.0,França,manchester city,2014,2
Vincent Kompany4,D,35.0,1.91,83.0,Bélgica,manchester city,2014,2
Pablo Zabaleta5,D,36.0,1.75,73.0,Argentina,manchester city,2014,2
Aleksandar Kolarov11,D,35.0,1.88,81.0,Sérvia,manchester city,2014,2
Jesús Navas15,D,35.0,1.73,58.0,Espanha,manchester city,2014,2
Eliaquim Mangala20,D,30.0,1.88,83.0,França,manchester city,2014,2
Gaël Clichy22,D,36.0,1.75,63.0,França,manchester city,2014,2
Martín Demichelis26,D,40.0,1.83,78.0,Argentina,manchester city,2014,2
Dedryck Boyata38,D,30.0,1.88,83.0,Bélgica,manchester city,2014,2
Angeliño69,D,24.0,1.75,68.0,Espanha,manchester city,2014,2
Fernando6,M,34.0,1.83,76.0,Brasil,manchester city,2014,2
James Milner7,M,35.0,1.75,68.0,Inglaterra,manchester city,2014,2
Samir Nasri8,M,34.0,1.75,73.0,França,manchester city,2014,2
Frank Lampard18,M,43.0,1.83,91.0,Inglaterra,manchester city,2014,2
David Silva21,M,35.0,1.73,67.0,Espanha,manchester city,2014,2
Fernandinho25,M,36.0,1.78,67.0,Brasil,manchester city,2014,2
Yaya Touré42,M,38.0,1.88,88.0,Costa do Marfim,manchester city,2014,2
Bersant Celina59,M,25.0,1.78,58.0,Kosovo,manchester city,2014,2
George Glendon73,M,26.0,1.78,68.0,Inglaterra,manchester city,2014,2
José Pozo78,M,25.0,1.7,67.0,Espanha,manchester city,2014,2
Edin Dzeko10,A,35.0,1.93,78.0,Bósnia e Herzegovina,manchester city,2014,2
Wilfried Bony14,A,32.0,1.83,87.0,Costa do Marfim,manchester city,2014,2
Sergio Agüero16,A,33.0,1.73,68.0,Argentina,manchester city,2014,2
Stevan Jovetic35,A,32.0,1.83,78.0,Montenegro,manchester city,2014,2
Thierry Ambrose61,A,24.0,1.78,73.0,França,manchester city,2014,2
Wojciech Szczesny1,G,31.0,1.96,88.0,Polônia,arsenal,2014,3
David Ospina13,G,33.0,1.83,78.0,Colômbia,arsenal,2014,3
Ryan Huddart43,G,24.0,1.96,92.0,Inglaterra,arsenal,2014,3
Matt Macey49,G,27.0,2.06,81.0,Inglaterra,arsenal,2014,3
Mathieu Debuchy2,D,36.0,1.75,76.0,França,arsenal,2014,3
Kieran Gibbs3,D,32.0,1.8,73.0,Inglaterra,arsenal,2014,3
Per Mertesacker4,D,37.0,1.96,84.0,Alemanha,arsenal,2014,3
Gabriel5,D,30.0,1.85,72.0,Brasil,arsenal,2014,3
Laurent Koscielny6,D,36.0,1.85,73.0,França,arsenal,2014,3
Nacho Monreal18,D,35.0,1.78,72.0,Espanha,arsenal,2014,3
Calum Chambers21,D,26.0,1.83,66.0,Inglaterra,arsenal,2014,3
Krystian Bielik36,D,23.0,1.88,78.0,Polônia,arsenal,2014,3
Héctor Bellerín39,D,26.0,1.78,73.0,Espanha,arsenal,2014,3
Stefan O'Connor73,D,24.0,1.85,81.0,Inglaterra,arsenal,2014,3
Tomas Rosicky7,M,41.0,1.78,68.0,República Tcheca,arsenal,2014,3
Mikel Arteta8,M,39.0,1.75,68.0,Espanha,arsenal,2014,3
Jack Wilshere10,M,29.0,1.73,68.0,Inglaterra,arsenal,2014,3
Mesut Özil11,M,33.0,1.8,76.0,Alemanha,arsenal,2014,3
Alex Oxlade-Chamberlain15,M,28.0,1.8,68.0,Inglaterra,arsenal,2014,3
Aaron Ramsey16,M,18.0,1.78,76.0,Inglaterra,arsenal,2014,3
Santi Cazorla19,M,36.0,1.68,63.0,Espanha,arsenal,2014,3
Mathieu Flamini20,M,37.0,1.78,67.0,França,arsenal,2014,3
Abou Diaby24,M,35.0,1.88,73.0,França,arsenal,2014,3
Francis Coquelin34,M,30.0,1.75,73.0,França,arsenal,2014,3
Gedion Zelalem35,M,24.0,1.8,73.0,Estados Unidos,arsenal,2014,3
Isaac Hayden42,M,26.0,1.85,78.0,Inglaterra,arsenal,2014,3
Glen Kamara47,M,26.0,1.8,78.0,Finlândia,arsenal,2014,3
Ainsley Maitland-Niles70,M,24.0,1.78,71.0,Inglaterra,arsenal,2014,3
Olivier Giroud12,A,35.0,1.93,92.0,França,arsenal,2014,3
Theo Walcott14,A,32.0,1.75,68.0,Inglaterra,arsenal,2014,3
Alexis Sánchez17,A,32.0,1.7,62.0,Chile,arsenal,2014,3
Danny Welbeck23,A,30.0,1.85,73.0,Inglaterra,arsenal,2014,3
Serge Gnabry27,A,26.0,1.75,77.0,Alemanha,arsenal,2014,3
Alex Iwobi45,A,25.0,1.8,73.0,Nigéria,arsenal,2014,3
David de Gea1,G,31.0,1.93,76.0,Espanha,manchester united,2014,4
Anders Lindegaard13,G,37.0,1.93,78.0,Dinamarca,manchester united,2014,4
Víctor Valdés32,G,39.0,1.88,78.0,Espanha,manchester united,2014,4
Rafael2,D,31.0,1.73,78.0,Brasil,manchester united,2014,4
Luke Shaw3,D,26.0,1.85,73.0,Inglaterra,manchester united,2014,4
Phil Jones4,D,29.0,1.8,71.0,Inglaterra,manchester united,2014,4
Marcos Rojo5,D,31.0,1.85,82.0,Argentina,manchester united,2014,4
Jonny Evans6,D,33.0,1.88,77.0,Irlanda do Norte,manchester united,2014,4
Chris Smalling12,D,31.0,1.93,81.0,Inglaterra,manchester united,2014,4
Daley Blind17,D,31.0,1.8,72.0,Holanda,manchester united,2014,4
Ashley Young18,D,36.0,1.75,63.0,Inglaterra,manchester united,2014,4
Ángel Di María7,M,33.0,1.8,73.0,Argentina,manchester united,2014,4
Juan Mata8,M,33.0,1.7,63.0,Espanha,manchester united,2014,4
Adnan Januzaj11,M,26.0,1.85,76.0,Bélgica,manchester united,2014,4
Michael Carrick16,M,40.0,1.83,73.0,Inglaterra,manchester united,2014,4
Ander Herrera21,M,32.0,1.83,71.0,Espanha,manchester united,2014,4
Antonio Valencia25,M,36.0,1.8,83.0,Equador,manchester united,2014,4
Marouane Fellaini31,M,33.0,1.93,83.0,Bélgica,manchester united,2014,4
Paddy McNair33,M,26.0,1.83,72.0,Irlanda do Norte,manchester united,2014,4
Andreas Pereira44,M,25.0,1.78,71.0,Brasil,manchester united,2014,4
Radamel Falcao9,A,35.0,1.78,72.0,Colômbia,manchester united,2014,4
Wayne Rooney10,A,36.0,1.78,83.0,Inglaterra,manchester united,2014,4
Robin van Persie20,A,38.0,1.83,71.0,Holanda,manchester united,2014,4
James Wilson49,A,25.0,1.83,73.0,Inglaterra,manchester united,2014,4
Hugo Lloris1,G,34.0,1.88,82.0,França,tottenham hotspur,2014,5
Michel Vorm13,G,38.0,1.83,83.0,Holanda,tottenham hotspur,2014,5
Brad Friedel24,G,50.0,1.88,91.0,Estados Unidos,tottenham hotspur,2014,5
Luke McGee48,G,26.0,1.93,78.0,Inglaterra,tottenham hotspur,2014,5
Kyle Walker2,D,31.0,1.78,68.0,Inglaterra,tottenham hotspur,2014,5
Danny Rose3,D,31.0,1.73,72.0,Inglaterra,tottenham hotspur,2014,5
Younes Kaboul4,D,35.0,1.91,87.0,França,tottenham hotspur,2014,5
Jan Vertonghen5,D,34.0,1.88,78.0,Bélgica,tottenham hotspur,2014,5
Vlad Chiriches6,D,31.0,1.83,73.0,Romênia,tottenham hotspur,2014,5
DeAndre Yedlin12,D,28.0,1.73,73.0,Estados Unidos,tottenham hotspur,2014,5
Eric Dier15,D,27.0,1.88,87.0,Inglaterra,tottenham hotspur,2014,5
Federico Fazio21,D,34.0,1.96,83.0,Argentina,tottenham hotspur,2014,5
Ben Davies33,D,28.0,1.8,76.0,País de Gales,tottenham hotspur,2014,5
Ryan Mason38,D,30.0,1.75,71.0,Inglaterra,tottenham hotspur,2014,5
Paulinho8,M,33.0,1.83,71.0,Brasil,tottenham hotspur,2014,5
Erik Lamela11,M,29.0,1.8,78.0,Argentina,tottenham hotspur,2014,5
Andros Townsend17,M,30.0,1.8,77.0,Inglaterra,tottenham hotspur,2014,5
Nacer Chadli22,M,32.0,1.88,78.0,Bélgica,tottenham hotspur,2014,5
Christian Eriksen23,M,29.0,1.83,76.0,Dinamarca,tottenham hotspur,2014,5
Benjamin Stambouli25,M,31.0,1.8,82.0,França,tottenham hotspur,2014,5
Étienne Capoue29,M,33.0,1.88,78.0,França,tottenham hotspur,2014,5
Cristian Ceballos39,M,28.0,1.73,67.0,Espanha,tottenham hotspur,2014,5
Nabil Bentaleb42,M,26.0,1.88,78.0,Argélia,tottenham hotspur,2014,5
Harry Winks44,M,25.0,1.78,63.0,Inglaterra,tottenham hotspur,2014,5
Josh Onomah47,M,24.0,1.85,68.0,Inglaterra,tottenham hotspur,2014,5
Roberto Soldado9,A,36.0,1.8,73.0,Espanha,tottenham hotspur,2014,5
Emmanuel Adebayor10,A,37.0,1.91,82.0,Togo,tottenham hotspur,2014,5
Harry Kane18,A,28.0,1.88,86.0,Inglaterra,tottenham hotspur,2014,5
Simon Mignolet22,G,33.0,1.93,87.0,Bélgica,liverpool,2014,6
Danny Ward52,G,28.0,1.91,87.0,País de Gales,liverpool,2014,6
José Enrique3,D,35.0,1.83,76.0,Espanha,liverpool,2014,6
Kolo Touré4,D,40.0,1.83,76.0,Costa do Marfim,liverpool,2014,6
Dejan Lovren6,D,32.0,1.88,83.0,Croácia,liverpool,2014,6
Mamadou Sakho17,D,31.0,1.88,83.0,França,liverpool,2014,6
Alberto Moreno18,D,29.0,1.7,63.0,Espanha,liverpool,2014,6
Javier Manquillo19,D,27.0,1.78,76.0,Espanha,liverpool,2014,6
Martin Skrtel37,D,36.0,1.91,81.0,Slovakia,liverpool,2014,6
Jon Flanagan38,D,28.0,1.8,78.0,Inglaterra,liverpool,2014,6
Ryan McLaughlin43,D,27.0,1.83,73.0,Irlanda do Norte,liverpool,2014,6
Steven Gerrard8,M,41.0,1.85,83.0,Inglaterra,liverpool,2014,6
Philippe Coutinho10,M,29.0,1.73,68.0,Brasil,liverpool,2014,6
Jordan Henderson14,M,31.0,1.83,67.0,Inglaterra,liverpool,2014,6
Adam Lallana20,M,33.0,1.73,73.0,Inglaterra,liverpool,2014,6
Lucas Leiva21,M,34.0,1.78,73.0,Brasil,liverpool,2014,6
Emre Can23,M,27.0,1.85,86.0,Alemanha,liverpool,2014,6
Joe Allen24,M,31.0,1.68,62.0,País de Gales,liverpool,2014,6
Cameron Brannagan32,M,25.0,1.8,71.0,Inglaterra,liverpool,2014,6
Jordon Ibe44,M,25.0,1.75,81.0,Inglaterra,liverpool,2014,6
Jordan Rossiter46,M,24.0,1.78,68.0,Inglaterra,liverpool,2014,6
Lazar Markovic50,M,27.0,1.75,63.0,Sérvia,liverpool,2014,6
Rickie Lambert9,A,39.0,1.88,76.0,Inglaterra,liverpool,2014,6
Daniel Sturridge15,A,32.0,1.88,76.0,Inglaterra,liverpool,2014,6
Fabio Borini29,A,30.0,1.8,73.0,Itália,liverpool,2014,6
Raheem Sterling31,A,26.0,1.7,68.0,Inglaterra,liverpool,2014,6
Mario Balotelli45,A,31.0,1.88,87.0,Itália,liverpool,2014,6
Kelvin Davis1,G,45.0,1.85,82.0,Inglaterra,southampton,2014,7
Fraser Forster23,G,33.0,2.01,92.0,Inglaterra,southampton,2014,7
Paulo Gazzaniga25,G,29.0,1.96,88.0,Argentina,southampton,2014,7
Cody Cropper41,G,28.0,1.91,91.0,Estados Unidos,southampton,2014,7
Nathaniel Clyne2,D,30.0,1.75,67.0,Inglaterra,southampton,2014,7
Maya Yoshida3,D,33.0,1.88,78.0,Japão,southampton,2014,7
Florin Gardos5,D,33.0,1.93,87.0,Romênia,southampton,2014,7
José Fonte6,D,37.0,1.88,81.0,Portugal,southampton,2014,7
Toby Alderweireld17,D,32.0,1.85,81.0,Bélgica,southampton,2014,7
Ryan Bertrand21,D,32.0,1.78,83.0,Inglaterra,southampton,2014,7
Jason McCarthy32,D,26.0,1.85,78.0,Inglaterra,southampton,2014,7
Matt Targett33,D,26.0,1.83,68.0,Inglaterra,southampton,2014,7
Sam McQueen38,D,26.0,1.8,68.0,Inglaterra,southampton,2014,7
Morgan Schneiderlin4,M,32.0,1.8,73.0,França,southampton,2014,7
Steven Davis8,M,36.0,1.73,68.0,Irlanda do Norte,southampton,2014,7
Victor Wanyama12,M,30.0,1.88,78.0,Kenya,southampton,2014,7
